ID,lat,long,data,datajul,hora,posicao
11,-21.985,-47.872,2009-07-31,31Jul2009,20:49:01,H
11,-21.985,-47.871,2009-07-31,31Jul2009,20:51:00,V
11,-21.985,-47.871,2009-07-31,31Jul2009,20:51:01,V
11,-21.968,-47.871,2009-08-01,1Aug2009,18:38:00,H
11,-21.969,-47.869,2009-08-01,1Aug2009,18:38:01,H
11,-21.969,-47.871,2009-08-01,1Aug2009,18:39:00,H
11,-21.975,-47.866,2009-08-01,1Aug2009,18:40:00,V
11,-21.969,-47.871,2009-08-01,1Aug2009,18:41:00,H
11,-21.969,-47.870,2009-08-01,1Aug2009,18:42:00,H
11,-21.973,-47.870,2009-08-01,1Aug2009,18:43:00,H
11,-21.970,-47.870,2009-08-01,1Aug2009,18:44:00,H
11,-21.987,-47.870,2009-08-01,1Aug2009,19:36:00,H
11,-21.987,-47.871,2009-08-01,1Aug2009,19:36:01,H
11,-21.986,-47.872,2009-08-01,1Aug2009,19:40:00,H
11,-21.990,-47.872,2009-08-01,1Aug2009,19:40:01,V
11,-21.984,-47.871,2009-08-01,1Aug2009,19:55:00,H
11,-21.985,-47.872,2009-08-01,1Aug2009,19:55:01,H
11,-21.985,-47.872,2009-08-01,1Aug2009,19:56:00,V
11,-21.986,-47.871,2009-08-01,1Aug2009,20:21:00,H
11,-21.985,-47.872,2009-08-01,1Aug2009,20:22:00,H
11,-21.985,-47.872,2009-08-01,1Aug2009,20:22:01,H
11,-21.985,-47.872,2009-08-01,1Aug2009,20:22:02,H
11,-21.985,-47.872,2009-08-01,1Aug2009,20:22:03,H
11,-21.986,-47.871,2009-08-01,1Aug2009,20:23:00,H
11,-21.990,-47.870,2009-08-01,1Aug2009,20:23:01,H
11,-21.987,-47.871,2009-08-01,1Aug2009,20:24:00,V
11,-21.969,-47.869,2009-08-02,2Aug2009,18:55:00,H
11,-21.969,-47.872,2009-08-02,2Aug2009,18:59:00,H
11,-21.985,-47.871,2009-08-02,2Aug2009,19:25:01,H
11,-21.985,-47.872,2009-08-02,2Aug2009,19:25:02,H
11,-21.985,-47.872,2009-08-02,2Aug2009,19:25:03,H
11,-21.985,-47.871,2009-08-02,2Aug2009,19:26:00,H
11,-21.986,-47.870,2009-08-02,2Aug2009,19:26:01,H
11,-21.987,-47.870,2009-08-02,2Aug2009,19:26:02,V
11,-21.985,-47.871,2009-08-02,2Aug2009,19:42:00,H
11,-21.985,-47.872,2009-08-02,2Aug2009,19:54:00,H
11,-21.985,-47.872,2009-08-02,2Aug2009,19:54:01,H
11,-21.989,-47.874,2009-08-02,2Aug2009,19:54:02,H
11,-21.986,-47.872,2009-08-02,2Aug2009,19:55:00,H
11,-21.986,-47.872,2009-08-02,2Aug2009,19:56:00,V
11,-21.990,-47.872,2009-08-02,2Aug2009,20:18:00,V
11,-21.986,-47.871,2009-08-02,2Aug2009,20:19:00,V
11,-21.986,-47.872,2009-08-02,2Aug2009,20:41:00,H
11,-21.990,-47.871,2009-08-02,2Aug2009,20:41:01,H
11,-21.986,-47.871,2009-08-02,2Aug2009,20:42:00,V
11,-21.985,-47.871,2009-08-02,2Aug2009,20:46:00,H
11,-21.987,-47.871,2009-08-02,2Aug2009,20:47:00,H
